code,sharpe_ratio,timeToMarket
600095,0.35246893199310686,19970708
002167,0.4173231212103631,20070913
002470,0.23017345522054847,20100908
002383,0.12991630497080756,20100402
601886,0.20605469413325506,20110818
002154,0.2710048946242982,20070816
000023,0.3704180510085696,19930429
300192,0.46927145829438643,20110322
002265,0.5962610852318648,20080806
601669,0.3843709862139437,20111018
600036,0.5482103022258653,20020409
002503,0.6912593952209685,20101117
603519,1.5653600372967194,20150319
000969,0.26560491946808545,20000529
002391,0.03898492737847938,20100416
002762,1.8531108571531174,20150610
002201,0.40891809365930915,20071226
000541,0.4211150742408182,19931123
002321,0.10781722774990099,20091216
601390,0.2603374769383245,20071203
002329,0.6352564494369475,20100106
000504,0.33376145216383574,19921208
600015,0.45764097834515766,20030912
002803,6.099077914731749,20160712
002524,0.2710935992169269,20101217
600960,0.3460578621891348,20040407
601688,0.17196755174537048,20100226
600884,0.5974627375543154,19960130
300421,1.3387731328918728,20150217
000978,0.21555073108736078,20000518
600028,0.3007018340572389,20010808
002250,0.7083811401041994,20080619
002627,0.39476918063878913,20111103
300410,2.5235776640979033,20141231
000712,0.5395129050577799,19970415
601618,0.17275727632520854,20090921
300180,0.7481836844374619,20110222
000820,0.4161058879254557,19980630
600838,0.4665607422235667,19940224
000715,0.2793499047581517,19970508
601988,0.19710584135460882,20060705
000567,0.5135994581674483,19940525
601965,0.6234546202528249,20120611
300255,0.5620299524721493,20110819
600883,0.4251509361610443,19951208
300362,1.5351183012553282,20140121
300531,7.68947021390238,20160809
600201,0.5932211034834544,19990115
002306,0.3064971319949343,20091111
600097,0.23184468356752758,19970619
603598,1.6319008499821441,20150527
000623,0.606830191899072,19961028
600616,0.4690253885465218,19920929
002493,0.20684552109298215,20101102
300539,8.922761240624187,20160830
002570,0.08735372545268862,20110412
600073,0.38947675502515366,19970704
600506,0.39056060466956916,20011226
002333,0.37317253202877704,20100112
600408,0.36417294901093306,20030212
601006,0.34725076273623934,20060801
600640,0.3326849638840274,19930407
300227,0.7057499432631767,20110608
600781,0.34153416281275256,19961218
600250,0.332045874784796,20010306
600568,0.38734315202650815,20010518
002068,0.4936985038087665,20060915
600228,0.4238701067193969,19990119
600387,0.3771567412534246,20040218
600512,0.3639891084057562,20021226
002086,0.5092570621704565,20061128
000828,0.30421822606538074,19970617
603123,0.04084939592973867,20120503
000929,0.2926495611479859,19990623
600128,0.32909431478265827,19970901
000997,0.41395520631117805,20000807
300234,0.9394575738096043,20110622
002210,0.5940217708258879,20080130
603167,0.17319811967811696,20120906
600633,0.46622787639456453,19930304
000501,0.4244763210305233,19921120
000090,0.2717536347884275,19990721
300260,0.35884899399650905,20110906
600759,0.32029820518704705,19961008
000807,0.41222158184715996,19980408
603000,0.5841350402506308,20120427
000971,0.3735226928334521,20000427
002742,0.8958443587333456,20150217
300096,0.6330943911294082,20100728
002332,0.1697092961480903,20100112
002089,0.7696774504002714,20061130
603998,1.7560082776495414,20141205
600721,0.34067887875937863,19960626
601166,0.43795152977955704,20070205
002145,0.13183031126314645,20070803
000735,0.2669979671149823,19970611
002143,0.4166649377575571,20070720
600535,0.6714984980753644,20020823
002723,1.0057434117681021,20140129
600269,0.2921016890932869,20000518
300264,0.6352478074534968,20110916
000656,0.27574174115025146,19961128
600830,0.4058248593144581,19940224
300451,1.8872563197969867,20150514
002142,0.21775153671264172,20070719
600428,0.3687697781871284,20020418
600338,0.377181330838244,20001227
600068,0.2925227984725405,19970526
002057,0.535263710134783,20060802
603333,0.2545297029865023,20120507
000038,0.53752607360058,19940808
002423,0.28038232790842715,20100603
002269,0.10694355251973546,20080828
600619,0.4488183593191178,19921116
000777,0.5039777826730086,19970710
300411,2.3435250402986836,20141231
000582,0.42415476962204074,19951102
603116,0.13490786336415006,20150629
600596,0.40568727380062597,20010906
002041,0.6469250151924263,20050418
300211,0.6454136296736881,20110505
600362,0.47058399425626346,20020111
600528,0.3394739587532094,20010528
600668,0.38535461390904185,19930728
600486,0.49172610317452414,20020425
002231,0.5452380932242717,20080512
000878,0.3916522631191944,19980602
300002,0.37871642457845894,20091030
601766,0.6194779847910462,20080818
600587,0.49472096138814986,20020927
002070,0.6770408412887997,20061012
600782,0.3018418034225834,19961225
000927,0.18690984330413088,19990727
000732,0.388597757595455,19970704
600689,0.3432507964290445,19931108
601601,0.09494839299924811,20071225
600533,0.2828339380873607,20020328
600766,0.4468487962826711,19961028
600452,0.4828632711376156,20040303
002677,0.8362830261683625,20120525
600729,0.4294008263647445,19960702
300138,0.22772168146147825,20101105
300425,1.4827541227156078,20150216
000060,0.5172029887709504,19970123
600820,0.480451378478725,19940128
002485,0.24974393968173605,20101015
600291,0.4333237762710451,20000731
000570,0.45551546047836555,19940701
000001,0.5172315229662457,19910403
002243,0.4177454680562205,20080528
002107,0.47829323452893135,20070124
000799,0.23527901368943588,19970718
600655,0.4139489463145756,19920902
000818,0.34567768037597896,19971017
600985,0.460702235672496,20040428
002016,0.47063053745475014,20040708
600148,0.41227247466424655,19980520
300309,0.7878778309750268,20120410
600598,0.3485825343197487,20020329
000939,0.4530328649878843,19990923
002507,0.29357444744867045,20101123
002120,0.5887379507595101,20070306
601009,0.33239616395526006,20070719
002359,0.5091580832124226,20100210
300116,0.5086406713271437,20100902
000059,0.20872738659336024,19970130
603099,1.4108609764648796,20140822
000422,0.4189315874265414,19960815
600072,0.3416890087005801,19970603
002211,0.37180521398808053,20080201
600117,0.2874146328827787,19971015
600399,0.3826250970321944,20001229
600763,0.5514311200224442,19961030
000822,0.24791707715595068,19980703
600697,0.40312734071655076,19931206
002732,1.592942517636549,20141205
600811,0.4191135268505844,19940106
000159,0.2263563406353798,20000926
002092,0.4864302308663674,20061208
600179,0.41282151390810384,19981104
002465,0.36167162937982866,20100831
000012,0.5160043151582173,19920228
600821,0.4134244713423018,19940128
600987,0.5180157742638989,20040809
600919,1.3323720262621372,20160802
600350,0.2935374646167121,20020318
000928,0.34006174371337194,19990312
000779,0.2805154073815176,19970528
600861,0.35575518947273493,19940520
000785,0.25215770431925993,19970711
603569,3.525112469840644,20160810
002598,0.3537282483432254,20110707
002601,0.24541891669415716,20110715
002559,0.4011829513541228,20110303
600000,0.38172896677883633,19991110
002686,0.8485863370818335,20120703
600064,0.3823013060950923,19970506
603018,0.7433060008746076,20141013
000702,0.23850297303667983,19970318
600707,0.32900647992691956,19960520
002790,2.1958698813035253,20160308
600717,0.5377396433946158,19960614
600086,0.42231815634930103,19970606
300145,0.8399084497412914,20101209
601929,-0.009874280817659292,20120223
002190,0.597602733249698,20071203
600715,0.4972277547620385,19960701
603939,1.0969237577027406,20150217
600423,0.39679979183279224,20030717
600470,0.3167437631867082,20040305
000627,0.4503160360937389,19961112
000811,0.43152565286995304,19980528
601398,0.349628829664363,20061027
002106,0.3182344212932877,20070112
002320,0.19902116774658982,20091216
002336,-0.23349809705808047,20100113
601007,0.2028222910422667,20070406
300156,0.6861884046889906,20110107
600035,0.30503532893776814,20040310
300226,0.9554536929175701,20110608
002318,0.2954385386320274,20091211
300399,1.4663645928793616,20141009
002685,0.9482303472652618,20120612
600077,0.32544744628902217,19970520
000553,0.3761813845877998,19931203
603108,1.6922984462331145,20150527
601258,-0.21068674434546766,20110428
600376,0.3682938582047453,20010312
000430,0.3208586641011067,19960829
600282,0.24271566498550554,20000919
600502,0.5362119321549256,20030415
000022,0.3452894706056851,19930505
002088,0.3171995970165314,20061130
600039,0.4046971939594475,20030325
000039,0.5860067919778411,19940408
000990,0.253321662170526,20000706
300236,0.8135787711394215,20110629
600048,0.7367656700020452,20060731
002415,0.782980463741396,20100528
600976,0.5027016822736828,20040419
002358,0.8596080237806171,20100210
002469,0.24386743379993617,20100908
002206,0.39937971566323044,20080123
000973,0.25921512518313056,20000525
601318,0.31016403599570164,20070301
002453,0.48292189175679406,20100720
000032,0.38396403568624404,19931028
300063,0.6470847307570293,20100326
600085,0.57351501688723,19970625
002168,0.5200146155558145,20070919
000691,0.23984149940117813,19970228
000506,0.22992488036616898,19930312
000910,0.34806105675501503,19990630
002393,0.02123495334242432,20100423
600657,0.34542302393610425,19930524
600056,0.4331905890128138,19970515
600100,0.45400113217157956,19970627
603368,1.2754669412102748,20141204
002286,0.4164051453269046,20090828
002178,0.454817125897077,20071101
300371,0.6507160873753419,20140123
300158,0.20309236848578435,20110107
000830,0.25551014200771666,19980807
002490,0.26825130017160137,20101021
601288,0.4037891712370223,20100715
600398,0.33265578244070554,20001228
601857,-0.4834950057422348,20071105
002438,0.3411498289919492,20100623
600754,0.4123346910922782,19961011
002563,0.0008327045719798399,20110311
000912,0.3687869360323784,19990603
002348,0.53091003712559,20100203
600162,0.3448726900658995,19980609
600803,0.43564264218439114,19940103
002699,1.227497109562796,20120911
002586,0.6859845313962316,20110602
002026,0.41878442967792623,20040727
002144,0.1633993923796437,20070803
300336,0.806450175419549,20120710
002523,0.316519786518693,20101210
000537,0.3782384602294746,19931210
601600,-0.018190060990355528,20070430
000573,0.36846981211015906,19940815
600822,0.3246093440347543,19940204
600020,0.25783496207799445,20030808
601608,0.6130487332436925,20120706
600526,0.33269120139187064,20020722
000524,0.3538738487191531,19931118
002639,0.7857201564040911,20111205
000027,0.3706787602699927,19930903
600719,0.3180008704820131,19960716
002050,0.6586368002505069,20050607
601118,0.07038925273716419,20110107
000876,0.44340078677467376,19980311
000428,0.4387415662557267,19960808
300296,1.2686864110092013,20120315
600266,0.3686238851315442,19990203
000525,0.4631297055029661,19931028
300484,4.130766771113176,20160322
000069,0.5413991384363618,19970910
002799,4.676735009856729,20160608
000718,0.43851032012940233,19970408
002061,0.4386394348451474,20060816
002300,0.2254734927291517,20091021
601933,0.2713106270075591,20101215
002656,0.635090689606798,20120228
000753,0.2737638704332972,19970626
600321,0.2927562016850444,20010524
300148,0.5931375717510474,20101215
002093,0.6422012479958363,20061215
603088,1.7084019947407942,20141111
601198,0.73253777320454,20150226
002389,0.5015495196665266,20100413
002371,0.5397003633712847,20100316
300108,0.44649952859352077,20100825
000921,0.10985223696252466,19990713
300140,0.3888450004079827,20101112
600520,0.27109842867965134,20020108
300518,4.533304756602279,20160624
002542,0.8203392305669326,20110128
300154,0.2530948069285805,20101229
600834,0.3532353774231629,19940224
000739,0.38700336223910975,19970509
002215,0.4157675881071169,20080218
300117,0.3127557516378117,20100902
600308,0.23877408019955942,20000928
002404,0.4542622317613926,20100511
300405,1.1814674537976162,20141030
002123,0.4154833940196719,20070328
300471,0.4855449244461035,20150611
000401,0.41312725490026725,19960614
000967,0.29843740393988194,20000330
000609,0.3493309624571918,19961010
002069,0.2614586816593332,20060928
601558,-0.41694764088701064,20110113
601002,0.2973633140912459,20070126
000825,0.41542514424060584,19981021
000061,0.5373021134692622,19970110
600163,0.18889636734563986,19980602
300020,0.6337948775370426,20091030
002429,0.2868047039622079,20100610
300106,0.09936128989540412,20100820
600383,0.43855482441035243,20010412
600491,0.5017971586627267,20040524
300118,0.17790375586178916,20100902
601919,0.09220346310346914,20070626
002637,0.411973252141874,20111125
601880,0.326495442131772,20101206
600523,0.3618923945267145,20011227
600724,0.41541835478551875,19960716
002171,0.28903487692275665,20070921
000725,0.1038594215596605,20010112
002364,0.6569240092442581,20100305
000918,0.20749510221966416,19990720
000088,0.35561840578177756,19970728
002816,16.68818045813533,20161025
600208,0.25662935473284804,19990623
600674,0.4553783047576731,19930924
600213,0.2784627917046362,19990831
600105,0.4221195175303087,19970929
300208,0.9975904205505429,20110426
600688,0.27124590540961335,19931108
002489,0.5118531097549056,20101021
600495,0.5252446847469054,20040526
600322,0.22863183167395926,20010910
000545,0.33064961873559173,19931215
600170,0.3494941486513587,19980623
002545,0.552536015763581,20110211
002159,0.34941632769938785,20070817
600063,0.3500754251627573,19970528
000897,0.3540364452775491,19990422
600218,0.257291227842687,19981203
600260,0.2974457045432266,20000706
600692,0.42453745918162117,19931119
600694,0.4566337041347838,19931122
600306,0.27424432699409784,20001226
603616,1.1121303462748011,20150611
000599,0.36276916035991663,19960430
600016,0.5642202348011991,20001219
603800,1.2899830182283096,20151210
002052,0.43774963349436624,20060627
002295,0.3374441812790697,20090929
002426,0.6487141774966704,20100608
600900,0.5189892619892026,20031118
600191,0.39712310956798896,19981210
600328,0.2986160259594921,20001222
603002,0.27400281657525344,20120518
300290,0.9034580772304925,20120216
600702,0.4168162865576794,19960524
300244,1.055414265726152,20110719
002604,0.38561377225329074,20110728
300193,0.14982614694142374,20110322
300072,1.1349032394579872,20100427
600995,0.46143602768498204,20040615
603268,1.3547450059036428,20150319
600886,0.5900256382303554,19960118
002418,0.6177169965799659,20100601
600556,0.3792458425289487,20010807
300023,0.49192474182964946,20091030
300373,1.2014800163691268,20140123
300337,0.768865545096208,20120718
000429,0.19589867051995835,19980220
000400,0.4122343981095938,19970418
600579,0.3018662570369614,20020809
300306,0.6565947447561363,20120329
600561,0.30195063576475345,20020716
600033,0.24720282383137582,20010209
300329,0.8207207632236694,20120619
300092,0.4448188794059195,20100708
600356,0.027949484141047448,20010419
000062,0.4196026570104091,19970130
600026,0.3148667642555876,20020523
002505,0.47809242103450256,20101118
600098,0.30198414635811,19970718
002577,0.6374440996850341,20110428
002682,0.7563909876230103,20120612
000726,0.4425774865984164,20001225
002633,0.7852795177100143,20111122
002157,0.4821388543888899,20070817
000792,0.47832461953714595,19970904
002051,0.47810836333641993,20060619
603566,1.0858195182857235,20150518
300328,0.8342832054269822,20120619
000880,0.27747555610294505,19980402
600628,0.4296752721825991,19930119
601010,0.2945739281732649,20110603
300251,0.7940046666560892,20110803
600066,0.630193953982091,19970508
600961,0.4271686278179421,20040830
000402,0.6729944978804187,19960626
300303,0.6889565423301066,20120319
600108,0.4009788857876335,19970818
300413,0.9470642413303821,20150121
000637,0.3580608566299672,19961114
600547,0.8493974340028595,20030828
600978,0.6190572760934975,20040824
600609,0.1812685604043129,19920724
300289,0.5925681194964856,20120216
000809,0.2346347897400752,19980616
000568,0.669967423207958,19940509
300431,2.7398687617879673,20150324
600125,0.38980514020689716,19980511
300166,0.9335676427056939,20110125
002109,0.19779370883239164,20070126
600823,0.47770295492267256,19940204
002304,0.555947375461698,20091106
000626,0.555962601206682,19961128
002293,0.4790437185631349,20090910
002072,0.703526284186406,20061018
300139,0.10856089414398588,20101112
300050,0.2416564608874648,20100120
601126,-0.03819241290720701,20101231
300456,2.5015443425273975,20150514
002674,0.3919980165109628,20120507
601901,0.3805010951331222,20110810
000065,0.5193088224948765,19980605
002420,-0.04685087243900591,20100601
300074,0.3126260539331092,20100427
300350,1.0074706895215915,20120821
002193,0.4299326495154711,20071207
600091,0.3289464250863333,19970704
000900,0.36040488979925833,19990128
000860,0.3054549958500653,19981104
002763,0.9217582075558548,20150610
600880,0.5420664077185202,19951115
600030,0.5256946288486597,20030106
002519,0.6740606235043569,20101207
601117,0.23674006973266673,20100107
600990,0.6295377404422066,20040510
002188,0.4588272060351506,20071122
600739,0.6500930756908538,19960819
000533,0.3150231547355847,19940103
603222,1.2350130374547987,20150217
600190,0.16707888842864774,19990609
600169,0.44263905462929615,19980904
000663,0.30434135583799327,19961206
601992,0.04534377224775322,20110301
000959,0.2874760371152799,19991216
300198,0.5399226560710799,20110407
300320,1.0707207756285482,20120601
002146,0.3555603401780389,20070808
600216,0.41992169100777843,19991021
600211,0.35467023043969553,19990721
603288,0.801627397493172,20140211
600272,0.28199013245611654,20010228
002204,0.08270090110426534,20080116
600220,0.26314492312085846,19990927
600776,0.257313667536317,19961126
000026,0.39476245458562914,19930603
002078,0.4442031795082823,20061116
600867,0.5777192963815728,19940824
002788,2.0425012043024138,20160218
600055,0.43835853521540274,19970519
600606,0.4663554580872216,19920327
600062,0.4476489578257311,19970522
000952,0.30745279149604504,19991112
600701,0.44910941020564193,19960528
600426,0.4966450990703015,20020620
300281,0.8504311336368121,20111229
300423,1.471310817003818,20150217
601788,0.19745882681908036,20090818
002083,0.3456918382074206,20061124
600737,0.48472453056358106,19960731
002053,0.4705393602593158,20060627
600685,0.42716513428331593,19931028
600583,0.5576271900040188,20020205
300345,0.943036047494159,20120801
002003,0.49219465907884047,20040625
300295,0.5873015519515106,20120315
600645,0.47526626899393426,19930504
002452,0.42491310866316095,20100720
300073,0.40075205910589273,20100427
002326,0.6444474086433988,20091222
601607,0.2747894539021202,19940324
002760,1.5846149577639408,20150611
600448,0.20373851432241435,20010903
300109,0.6128708302403242,20100825
000513,0.5117400508707362,19931028
600027,0.2499335025625416,20050203
300315,1.146831740999102,20120511
600854,0.3247373635658039,19940425
002473,0.3423381026311637,20100910
300183,0.6063913106721215,20110222
000976,0.1990314701417552,20000601
002252,1.03021451314741,20080623
600366,0.41326937042264644,20001030
300486,1.0946309983522964,20150630
002569,0.7248378688579791,20110412
300085,0.8532452983747688,20100526
000572,0.30971083334928406,19940808
300122,0.5009257964376954,20100928
000778,0.2852221380273699,19970606
300351,1.0004536534402382,20120920
000587,0.3556702972853459,19960425
600159,0.21718967554628943,19980526
601377,0.30496671681602794,20101013
600479,0.3958581160211048,20040312
603636,1.6785894267763644,20141230
000539,0.34106779221548805,19931126
600560,0.3588652616467049,20020919
603588,1.385001235399389,20141229
601958,0.0069994992921749355,20080417
600332,0.3028394627598044,20010206
000722,0.3883743732966905,19970522
600469,0.40480059924477013,20031021
601099,0.10735765963362107,20071228
002658,0.7426613848936189,20120309
002646,0.217221015791416,20111222
002173,0.3571758429019992,20070925
601179,0.052365125668622094,20100128
600284,0.3081754226837697,20040316
000058,0.2619122513556947,19961226
300168,0.8029224821549751,20110125
000690,0.5500209807572959,19970128
000923,0.3493370236139714,19990714
002558,1.0568506131719646,20110302
002278,0.24992462368247054,20090811
600177,0.521592424347666,19981119
600493,0.4939575022378867,20040421
600548,0.28122856472128277,20011225
300474,3.9115539550696616,20160331
002444,0.6193761729307993,20100713
000679,0.3602057330952042,19970124
600326,0.3413351802971205,20010116
600010,0.3156387580043081,20010309
601226,0.1435328167546094,20141211
000536,0.32006550675770656,19931126
600642,0.24098528593969554,19930416
600559,0.4723081952154197,20021029
600676,0.39158512548671376,19930928
601155,-1.0136187386276017,20151204
000901,0.44462285962897397,19990401
002240,0.2856015342630207,20080523
603100,0.7406492534964508,20140805
000850,0.40142705778640786,19981007
002229,0.5293920384110765,20080508
300046,0.3324308906206753,20100120
000418,0.3035826527210252,19970328
300333,0.6782636002432301,20120628
600061,0.34428239384312187,19970519
002670,0.8144183824457265,20120416
603118,1.0700015116390964,20150225
600795,0.5643364457525077,19970318
002408,0.6401280143202214,20100518
002740,0.9111316536576479,20150122
600327,0.39403438860246304,20020625
600804,0.5400332874698587,19940103
000166,-0.7497191186368309,20150126
000158,0.3322556399724914,20000724
600730,0.38009769195839965,19960726
000838,0.4987817315573052,19970626
002112,0.5040601496673823,20070208
002516,0.4801681653144161,20101207
600704,0.4399295462693881,19960606
002082,0.6144789533918377,20061120
600967,0.5025974366356583,20040518
600375,0.14951182535116408,20030401
000802,0.37198646651074624,19980108
600690,0.5343743658967662,19931119
000018,0.3718835040322773,19920616
000919,0.29889594197433705,19991118
002585,-0.07243412889744653,20110602
300483,1.5616783004480295,20150630
000043,0.4090077990488601,19940928
601985,0.6795627120916721,20150610
000002,0.6170487978524543,19910129
300325,0.9901309086060033,20120601
002402,0.5455449848441777,20100511
600106,0.30491149009216256,19970618
002399,-0.3675992090175933,20100506
000005,0.31615956547458124,19901210
600078,0.34038101690421946,19970627
000895,0.69442813498005,19981210
600966,0.25346176583015123,20040608
601579,1.1474222571103916,20140825
600004,0.31193054852798746,20030428
300107,0.2851142805267068,20100820
002703,0.7093471366215245,20121102
000750,0.4000408042453933,19970709
600590,0.39599487738927613,20020703
603887,9.634411336823122,20161010
002238,0.3351146355015916,20080526
600970,0.4592555657901717,20050412
000407,0.42911776942916335,19960703
002354,0.794592944286059,20100209
300204,0.620378228473424,20110415
002455,0.4930289804663575,20100803
603555,0.8291478709723076,20140124
002308,0.44762710694670393,20091127
300232,0.9752532038734932,20110622
002302,0.20338847388231654,20091103
002565,0.33840345185222565,20110318
002696,0.5903024860262581,20120905
603993,0.37368391642793186,20121009
600871,0.29069993941782785,19950411
300347,1.2301457402182308,20120817
000028,0.4937918212993226,19930809
603589,0.6845481791255741,20150629
002263,0.4543773195500532,20080728
300434,1.9034191129461262,20150424
002807,4.089444495830475,20160902
300352,1.1241324730869193,20120912
002185,0.4707993930039178,20071120
002437,0.5285274001866336,20100623
002360,0.4750107619929869,20100303
300146,0.5381356990121581,20101215
601088,-0.14023321149110807,20071009
600578,0.2309623332016579,20020510
002080,0.44898966961286985,20061120
300077,0.03564317580555391,20100430
600096,0.3272217974142146,19970709
000070,0.2019687953835478,20000511
601555,0.43941549660938056,20111212
603306,1.540752791271588,20140926
603005,0.33123070116115144,20140210
600196,0.5276490163433476,19980807
002649,0.8192594922334119,20120106
600130,0.23156665151624917,20000706
600252,0.5125462173055925,20001130
600599,0.3560750099414999,20010828
000883,0.23809318625571418,19980519
000782,0.261345545558331,19970619
000421,0.41821211849201034,19960806
002511,0.2285387215390467,20101125
002298,0.5771719904299065,20090929
300059,0.9417734147479837,20100319
600623,0.27105467633391034,19921204
600727,0.32411693225555077,19960702
000517,0.335695535594125,19930806
600320,0.3845930277896441,20001221
603869,1.7311608457260865,20150326
300206,0.4377531882921845,20110421
002541,0.18964131991474928,20110118
002477,0.44843739262201554,20100915
600018,0.3175579661579858,20061026
600980,0.43348733677918394,20040512
002729,1.7571352826381696,20140912
300044,0.5534208530140509,20100120
600149,0.5063836257332721,19991014
600186,0.3004628396630233,19980825
002456,0.9959795953588405,20100803
600508,0.31618874464790764,20010829
300111,-0.07460656740800269,20100827
000616,0.5110510588392794,19961108
300051,0.5959848842534285,20100211
603017,1.1188847255961119,20141231
300142,0.24004843868524806,20101112
002533,0.3057242014141044,20101231
300135,0.4337369852907622,20101026
300261,0.6167037021157125,20110906
601218,-0.02096233817008447,20110506
600023,0.15268335920306841,20131219
002726,1.078845537424225,20140626
002736,1.1460177617695304,20141229
000505,0.3607003684309326,19921221
600881,0.45909908801054683,19951115
600403,0.32881734288211784,20031009
002392,0.14476881868196423,20100423
600088,0.34878341004506147,19970616
600419,0.30308603094986,20010628
000949,0.31451901912294244,19991021
002705,0.572254069438823,20140121
600298,0.3709244020596195,20000818
300089,0.7061563592611206,20100625
000831,0.4429427249961469,19980911
300084,0.41564372943346395,20100520
002356,0.5165907064943904,20100209
600187,0.28931545673998466,19981111
600229,0.24987385797721545,20000309
300525,6.134150605418217,20160726
300330,0.7213019355119556,20120619
002580,0.5152121321595933,20110506
300407,1.245884414039742,20141203
300358,0.6896769505064354,20140121
600111,0.5976285838611756,19970924
000686,0.3749806293371752,19970227
